Dybvik 0.000327529
Dokken 0.000265525
Drange 0.000247288
Dammen 0.000221392
Dahlberg 0.000210086
Dreyer 0.000196226
Dyrnes 0.000192579
Dybdahl 0.000175071
Dalland 0.000166318
Djupvik 0.000164859
Dørum 0.00016267
Dalheim 0.000153552
Dalby 0.000142245
Dimmen 0.000134586
Dahlstrøm 0.000133127
Daae 0.000130939
Ditlefsen 0.00012948
Dyb 0.00012875
Dirdal 0.000126197
Digernes 0.000125468
Dyrstad 0.000123279
Do 0.000117079
Dang 0.000116714
Dyrdal 0.000114161
Drage 0.000111973
Dalene 0.000111973
Dyngeland 0.000109784
Dehli 0.000109784
Drønen 0.000107596
Dagsland 0.000106866
Drabløs 0.000106502
Dagestad 0.000106137
Due 0.000103949
Dybdal 0.000103219
Dvergsdal 0.000103219
Dyrseth 0.000100301
Drivenes 9.81129e-05
Dalhaug 9.6654e-05
Duong 9.41009e-05
Digre 9.22772e-05
Dyrøy 9.15477e-05
Devik 9.15477e-05
Dyrhaug 9.1183e-05
Devold 8.93593e-05
Djønne 8.20647e-05
Daleng 8.13352e-05
Dragland 8.06058e-05
Dyrkorn 7.98763e-05
Dybwad 7.98763e-05
Derås 7.87821e-05
Dalseth 7.84174e-05
Drevland 7.47701e-05
Doan 7.44053e-05
Djuve 7.44053e-05
Drageset 7.36759e-05
Diesen 7.36759e-05
Dalaker 7.33111e-05
Dramstad 7.29464e-05
Eriksen 0.007233
Eide 0.00301451
Evensen 0.00224784
Edvardsen 0.00185393
Ellingsen 0.00184007
Eliassen 0.0015906
Engen 0.00140385
Eilertsen 0.00122623
Engebretsen 0.00107304
Egeland 0.000880098
Enger 0.000797669
Eikeland 0.000761925
Ellefsen 0.000706486
Eggen 0.00068679
Endresen 0.000591595
Espeland 0.0005719
Erlandsen 0.000499683
Engh 0.00043549
Ervik 0.000414336
Enoksen 0.000402299
Eriksson 0.000395734
Evjen 0.000385157
Eidem 0.000376039
Eng 0.000342483
Einarsen 0.000334095
Erichsen 0.000324976
Eik 0.000316587
Engan 0.00030601
Eikrem 0.000293974
Egge 0.000292515
Espedal 0.000287044
Ekeberg 0.000284491
Erdal 0.000259689
Erstad 0.000256771
Enge 0.000233064
Engelsen 0.000231605
Elstad 0.000225404
Eie 0.000216651
Eid 0.000212639
Ek 0.000209356
Engelstad 0.000204979
Eira 0.000195861
Elvestad 0.000180542
Edland 0.000175436
Emilsen 0.000175071
Eek 0.000171789
Erga 0.000171059
Eiken 0.0001696
Egeberg 0.000166318
Eikenes 0.000163035
Eidissen 0.000162306
Erikstad 0.000159023
Eike 0.000157929
Eskeland 0.000153917
Engeset 0.000153187
Eikemo 0.000151729
Espeseth 0.00014954
Ekeland 0.000147716
Enersen 0.000146987
Erland 0.000146622
