Molnes;395
Mauseth;393
Myrhaug;391
Myking;390
Madland;373
Michalsen;371
Misje;369
Myre;368
Mellem;367
Malmo;366
Mellingen;364
Mykland;360
Myrstad;356
Mehus;353
Muri;352
Marken;350
Magnus;349
Molland;343
Moldestad;341
Mohn;339
Marøy;337
Mittet;335
Misund;335
Moum;333
Molstad;330
Mellum;330
Mannes;329
Minge;322
Mogstad;319
Mostad;316
Midtgård;316
Monstad;309
Melheim;307
Malm;301
Møgster;299
Moldskred;296
Munkvold;293
Moseng;291
Milde;289
Mong;281
Mikkelborg;280
Molund;277
Meek;276
Malvik;276
Melgård;275
Mentzoni;273
Moksnes;272
Molvær;271
Molde;265
Meisingset;265
Muggerud;263
Muren;262
Magnusson;262
Moholt;258
Midtskogen;255
Melsom;255
Maurstad;253
Myrene;247
Mandal;244
Marstein;243
Mossige;241
Martens;240
Myrdal;238
Mikaelsen;238
Miljeteig;237
Melum;237
Medhus;235
Melvold;234
Mehlum;234
Mohammadi;232
Merkesdal;231
Malmedal;231
Mellemstrand;229
Mæle;227
Morland;227
Marvik;227
Mohamud;225
Mehl;225
Meier;223
Myklebost;222
Mostue;221
Midthun;221
Martin;221
Mustafa;220
Maudal;220
Magerøy;220
Molteberg;219
Mandelid;219
Mongstad;218
Moa;217
Mahamed;215
Moltu;214
Mirza;214
Mæhre;209
Mogen;209
Mørland;208
Mørkved;208
Malde;208
Molden;207
Mælen;204
Moseid;202
Melberg;202
Myreng;200
Nilsen;37068
Nygård;6751
Nielsen;6169
Nguyen;5526
Næss;5288
Nilssen;3461
Nygaard;3275
Nordby;2597
Nikolaisen;2204
Nordli;1971
Ness;1839
Nesse;1816
Norheim;1633
Nordbø;1571
Nyhus;1505
Nyborg;1494
Normann;1470
Nordvik;1433
Nordahl;1433
Nilsson;1407
Nes;1356
Nymoen;1318
Nicolaisen;1196
Nyland;1155
Nyheim;1126
Nordal;1101
Norum;1095
Nordgård;1088
Nesheim;1078
Nordheim;1062
Nicolaysen;1029
Nergård;990
Nerland;975
Nordhagen;924
Nyberg;910
Nystad;907
Nesset;883
Nylund;809
Nordstrand;780
Nybø;738
Nordnes;677
Nakken;644
Netland;638
Nordberg;565
Nordseth;555
Nymo;550
Nedrebø;539
Nystuen;535
Nordås;523
Nervik;522
Neset;519
Nordstrøm;496
Nord;493
Nesje;486
Nordengen;483
Nordeng;480
Nærland;463
Nordhus;444
Nergaard;437
Nybakk;430
Nordmo;425
Nydal;423
Ngo;422
Nordeide;421
Nese;397
Nordhaug;394
Nyvoll;391
Nordskog;391
Nyhagen;387
Nysæter;383
Nordlie;383
Nordtveit;370
Norland;360
Norberg;359
Nævdal;347
Nybråten;339
Nesbø;336
Nøkleby;329
Nyrud;324
Naustdal;324
Nysveen;323
Nymark;323
Nystrøm;307
Nyquist;299
Nordanger;298
Nodland;298
Nornes;296
Norli;295
Nysæther;291
Nordsveen;287
Narum;286
Nybakken;283
Nysted;280
Nevland;280
Nerdal;278
Negård;274
Natland;271
Naas;268
Nesvik;265
Nordlien;263
Nordland;263
Nordang;261
Nesland;261
Neverdal;260
Nyseth;259
Nerhus;256
Nerheim;255
Neteland;253
Nistad;252
Nedregård;248
Næs;247
Nordlund;241
Natvik;241
Norman;240
Nerli;240
Natvig;239
Nordrum;238
Nordmark;238
Nordgaard;238
Norderhaug;234
Nordtømme;232
Njærheim;226
Noreng;225
Narvestad;225
Nærø;224
Nekstad;224
Nodeland;223
Nygren;222
Nome;222
Nereng;212
Nøttveit;209
Næsheim;209
Nyhuus;209
Nissen;208
Natås;207
Nyvold;205
Nomeland;204
Nordskag;201
Nytrøen;200
Olsen;53623
Ottesen;2205
Olaussen;1783
Olafsen;1671
Opsahl;1599
Opheim;1377
Olstad;1142
Olsson;1138
Odden;1117
Ovesen;880
Olufsen;872
Oftedal;848
Omdal;767
Omland;733
Olaisen;704
Oppedal;644
Opdal;629
Odland;612
Osmundsen;604
Ofstad;602
Ommundsen;559
Osnes;541
Osland;531
Otterlei;516
Opdahl;509
Osen;503
Opsal;486
Opedal;483
Osman;478
Omar;474
Opstad;472
Ottersen;471
Ottosen;419
Os;399
Olsvik;393
Onarheim;390
Olavesen;375
Oma;344
Oen;316
Opland;315
Otterstad;314
Omholt;309
Olden;302
Otnes;298
Ose;287
Overå;279
Ommedal;266
Onstad;256
Oterhals;251
Oppegaard;246
Olsrud;245
Oliversen;243
Ophus;241
Olesen;239
Ophaug;238
Oksnes;236
Oskarsen;235
Orre;230
Opseth;228
Obrestad;226
Olsnes;225
Ottem;224
Ohnstad;222
Oppegård;212
Orvik;211
Opgård;211
Olberg;209
Oshaug;203
Oland;201
Owren;200
Overvik;200
Pedersen;36851
Pettersen;21139
Paulsen;8650
Petersen;2083
Pham;973
Persson;912
Persen;738
Petterson;582
Pettersson;426
Phan;397
Poulsen;387
Paulsrud;381
Prytz;379
Pollestad;369
Prestegård;310
Plassen;310
Palm;283
Presthus;268
Parveen;233
Pladsen;225
Paus;218
Pilskog;215
Polden;206
Paasche;204
Pleym;203
Pihl;201
Rasmussen;7314
Rønning;5279
Ruud;4830
Rønningen;2681
Røed;1944
Reitan;1697
Riise;1630
Rustad;1604
Rød;1503
Ringstad;1486
Ramstad;1360
Robertsen;1311
Rørvik;1254
Rogne;1164
Ramberg;1082
Reiersen;954
Rusten;934
Rygh;901
Røstad;876
Reinertsen;871
Ryen;848
Røe;812
Rostad;804
Rygg;789
Ravndal;786
Riis;754
Rosland;717
Risa;697
Rise;691
Richardsen;679
Rønneberg;678
Rabben;675
Ringen;672
Rognstad;663
Roland;661
Refsnes;657
Ringdal;655
Rosseland;652
Rødland;639
Rye;637
Ree;633
Reistad;629
Roald;627
Rogstad;625
Rolland;622
Rudi;621
Risnes;614
Rekdal;601
Randen;593
Reiten;580
Remme;567
Rydland;552
Røste;530
Røen;526
Raknes;520
Risan;507
Rindal;506
Reigstad;505
Rasch;499
Rosenlund;494
Røren;489
Rosvold;486
Reime;477
Rian;475
Rødal;469
Rydningen;464
Rong;464
Revheim;462
Rolfsen;441
Røkke;440
Raaen;438
Reite;435
Remøy;425
Røvik;424
Rosenberg;421
Rolstad;414
Røsand;409
Rinde;406
Ribe;406
Rødseth;404
Rud;404
Røssland;385
Rognerud;380
Rognlien;377
Rui;372
Ranheim;367
Røberg;359
Rosnes;354
Risvik;353
Ramsvik;348
Reppen;347
Reppe;347
Røyset;345
Rokstad;344
Reinholdtsen;341
Rashid;340
Rugland;337
Refvik;334
Rein;332
Ramsland;329
Risdal;324
Røine;322
Ryland;312
Raastad;310
Rønnestad;309
Reed;303
Ring;297
Røsvik;296
Roth;294
Rønne;290
Refsdal;289
Rognmo;288
Ringvold;288
Røysland;287
Robstad;286
Rødsjø;285
Ringnes;283
Rånes;282
Røise;281
Ryan;281
Rishaug;280
Reksten;279
Rekstad;277
Røst;275
Rømo;274
Ramsdal;274
Runde;273
Roksvåg;273
Rognli;273
Ringheim;272
Rørstad;268
Ryeng;268
Rimstad;266
Rosenvinge;264
Repstad;264
Ravn;264
Rustand;260
Roos;259
Rognes;259
Rafoss;257
Risberg;256
Roen;252
Røgeberg;251
Rystad;250
Rue;248
Rovik;248
Riiser;248
Røv;246
Røkenes;246
Rist;246
Rikardsen;245
Remmen;245
Ranum;242
Røyrvik;238
Rørtveit;238
Rikstad;238
Rossebø;237
Robberstad;236
Raa;236
Rongved;231
Refsland;228
Ravnås;226
Raja;225
Ræstad;223
Rakvåg;222
Refseth;216
Røhne;214
Rynning;213
Romundstad;212
Rognan;212
Rekkedal;212
Rolandsen;211
Rokne;211
Rønhovde;210
Rundhaug;210
Ramsøy;210
Rossland;209
Rodal;208
Røyland;207
Rudolfsen;207
Røsnes;205
Ramfjord;204
Røneid;203
Rykkje;203
Romstad;203
Risøy;202
Rana;202
Sørensen;10840
Svendsen;10289
Strand;9819
Solberg;9716
Solheim;6711
Sæther;5999
Simonsen;5671
Sivertsen;5608
Sandvik;5083
Strøm;4512
Sunde;3627
Steen;3229
Sætre;2997
Solli;2883
Samuelsen;2878
Sveen;2722
Sandnes;2676
Syversen;2591
Solvang;2556
Solbakken;2501
Sørlie;2447
Stokke;2437
Sand;2394
Sandberg;2286
Sande;2160
Stene;2138
Slettebakk;84
Sletten;2136
Skoglund;2044
Stensrud;2021
Syvertsen;1928
Simensen;1875
Solem;1854
Stenberg;1796
Skaar;1775
Skaug;1726
Sund;1724
Smith;1626
Solhaug;1549
Salvesen;1515
Stangeland;1514
Sørli;1497
Sørum;1471
Steffensen;1461
Skogen;1400
Stenersen;1373
Skår;1367
Sundby;1364
Skeie;1278
Strømme;1220
Sæbø;1218
Skjæveland;1216
Sagen;1197
Strømmen;1196
Seim;1196
Skogstad;1169
Søvik;1144
Skar;1138
Solstad;1122
Schei;1121
Singh;1101
Sæter;1086
Stensland;1086
Svensen;1083
Steinsland;1080
Stenseth;1037
Sollie;996
Svensson;977
Solum;963
Selnes;961
Sjursen;953
Sundal;934
Skog;920
Standal;915
Storvik;914
Stølen;898
Sørheim;895
Sæthre;889
Storhaug;887
Sandal;875
Straume;864
Strømsnes;839
Salte;837
Stubberud;834
Skogheim;832
Søberg;821
Skretting;804
Sannes;795
Storli;794
Sanden;786
Skare;753
Sæle;748
Søyland;745
Sundt;735
Stokkeland;729
Stokka;729
Steine;728
Severinsen;716
Schjølberg;706
Stormo;704
Skaret;704
Schmidt;690
Sveum;685
Salomonsen;685
Sundet;681
Sandvold;664
Søreide;656
Smestad;655
Skogli;655
Sandøy;655
Sylte;647
Storsveen;639
Søreng;632
Stang;627
Schrøder;622
Støle;619
Skjold;617
Skjelbred;615
Smedsrud;614
Stien;608
Sørbø;603
Skagen;595
Sørgård;592
Sollid;590
Skrede;590
Stensby;587
Svarstad;580
Sørvik;578
Sollien;572
Sortland;556
Steinsvik;551
Skulstad;551
Skau;548
Skjerve;541
Soltvedt;538
Sørby;537
Selvik;535
Strande;532
Solås;526
Sele;526
Størseth;525
Sandmo;522
Stenhaug;521
Stranden;513
Stiansen;511
Seland;511
Stamnes;503
Schjelderup;501
Skauge;500
Semb;500
Sara;500
Stensen;496
Steinnes;496
Sjøberg;493
Schau;491
Sandven;488
Skorpen;487
Sørdal;484
Solsvik;476
Sletvold;473
Svenning;472
Sundberg;470
Sjølie;467
Stave;466
Sævik;457
Sandstad;457
Sharma;453
Skjønhaug;452
Sanne;443
Skarstein;439
Skogmo;438
Sjåstad;436
Solbakk;434
Stabell;431
Solvik;430
Sommer;429
Slettebø;428
Skjerven;428
Sandbakken;424
Smeby;422
Syrstad;421
Sjøli;421
Skage;420
Skogly;416
Sommerseth;413
Stornes;412
Schultz;412
Skeide;411
Støen;410
Sandaker;409
Sola;404
Skjelstad;403
Sømme;402
Sem;401
Strømstad;398
Stordal;396
Storesund;394
Sønsteby;392
Svenningsen;392
Stein;392
Stølan;391
Sjøvold;391
Sagstad;390
Stange;389
Stigen;384
Schøyen;384
Skei;382
Sletta;381
Sørhaug;377
Storøy;377
Sakshaug;377
Seglem;372
Strømnes;370
Stava;370
Sjo;369
Slåen;367
Sigurdsen;366
Sødal;357
Sandum;357
Sørnes;355
Sperre;355
Sandanger;354
Steiro;353
Skogland;353
Silseth;353
Samdal;352
Sølvberg;351
Svingen;350
Storebø;347
Skogseth;347
Saga;345
Stray;344
Schjetne;343
Slinning;342
Salamonsen;341
Strømberg;339
Stavik;337
Sommerstad;337
Skorstad;336
Sandø;335
Soleng;334
Skjærvik;333
Sandbæk;333
Støa;331
Sture;331
Sævareid;327
Svela;327
Skullerud;327
Sirevåg;327
Sigvartsen;327
Skjetne;324
Støylen;323
Shah;323
Svindland;322
Stendal;321
Saltnes;320
Schou;319
Sverdrup;317
Sørhus;311
Stenerud;311
Stav;310
Sogn;310
Svardal;309
Skjong;308
Saur;307
Søfteland;304
Stensvold;304
Sangolt;304
Svendsrud;303
Skotnes;303
Serigstad;303
Søgård;301
Skjørestad;301
Selmer;301
Sletner;300
Soldal;299
Sundli;296
Soma;296
Skarbø;296
Skråmestø;295
Sandve;295
Sagmo;295
Synnes;293
Skistad;293
Stavrum;292
Saue;292
Saleh;291
Sæterdal;289
Svensli;289
Sekse;289
Sporsheim;288
Solvoll;287
Selvåg;287
Stålesen;286
Sagbakken;286
Saastad;286
Skinstad;285
Skaugen;285
Skauen;285
Said;284
Storås;283
Stormoen;283
Stadheim;281
Seierstad;281
Sæterbø;280
Storm;280
Sharif;280
Slette;279
Skjæret;279
Singstad;279
Sakariassen;279
Sparby;277
Smørdal;276
Sirnes;276
Sandersen;274
Styve;273
Skadberg;273
Sandsmark;273
Sæternes;272
Søiland;271
Skramstad;271
Skovly;271
Stjern;269
Sleire;268
Sundnes;267
Slyngstad;266
Silden;266
Sander;266
Sandvoll;265
Sandtorv;265
Sjøen;264
Sandbakk;264
Svenkerud;263
Svanes;263
Sørmo;262
Seljeseth;262
Sætran;261
Storheim;261
Stokland;261
Søbstad;260
Staff;259
Sørland;258
Skoge;258
Scheie;257
Sundseth;255
Skåre;254
Skansen;254
Salberg;254
Stavnes;253
Skjevik;253
Skinnes;253
Sagstuen;253
Sviland;252
Stokkan;252
Sværen;250
Sellæg;250
Stordahl;248
Stavland;248
Sælen;247
Sneve;246
Skarstad;246
Sikveland;246
Sylta;244
Storeide;244
Skjelvik;244
Solstrand;243
Skram;243
Skevik;242
Skavhaug;242
Størkersen;241
Stokstad;241
Stenvik;241
Slettum;241
Sellevold;241
Sjøgren;240
Sevaldsen;240
Selstad;240
Skogvold;239
Søgaard;238
Soltveit;238
Sønsterud;237
Stavenes;237
Skjervold;237
Shala;237
Skålevik;235
Størdal;234
Strandheim;234
Skjærstad;234
Seppola;234
Sætren;232
Staven;232
Sinnes;232
Sommervold;231
Slåtten;231
Skretteberg;231
Skogsrud;231
Skjolden;231
Schie;231
Schanke;231
Sætra;229
Sjøvoll;228
Sæverud;227
Svanberg;226
Smistad;226
Selle;226
Starheim;225
Sjåvik;225
Schanche;225
Søderholm;222
Schjerven;222
Suhr;221
Skjølberg;221
Skårdal;220
Skøien;219
Skagestad;218
Strandberg;217
Sandland;217
Stokken;215
Skotte;215
Sheikh;215
Sandli;215
Smedstad;214
Skaare;214
Sandvær;214
Sviggum;212
Skille;212
Strømsvåg;211
Stephansen;211
Somby;211
Skjerping;211
Salbu;211
Sundgot;210
Smeland;210
Skogvoll;210
Størksen;209
Stuen;208
Stormark;208
Solevåg;208
Skjønberg;208
Sjøthun;208
Samnøy;208
Søndenå;207
Sekkingstad;207
Sønstebø;206
Sætermo;206
Sæland;206
Systad;206
Stenstad;206
Seeberg;206
Sveberg;205
Svee;204
Spilde;204
Sundstrøm;203
Skomedal;203
Skjeggestad;203
Skarsvåg;203
Stormyr;202
Stavem;201
Skurdal;201
Skuland;201
Sundland;200
Skårland;200
Skailand	200
Thomassen;5691
Thorsen;5002
Tangen;4432
Tveit;3925
Thoresen;3751
Torgersen;3580
Tran;2342
Tollefsen;2327
Torp;2243
Teigen;2205
Tønnessen;2017
Tvedt;1971
Thorvaldsen;1600
Thorstensen;1563
Thorbjørnsen;1507
Tveiten;1165
Tobiassen;1162
Thorkildsen;1109
Tandberg;1053
Tønnesen;1006
Thomsen;995
Trondsen;968
Torsvik;951
Totland;908
Toft;890
Tellefsen;846
Tronstad;782
Tveter;779
Torkildsen;773
Teigland;696
Torvik;620
Terjesen;600
Thune;588
Tufte;574
Thon;574
Thue;554
Taraldsen;550
Tofte;549
Tharaldsen;545
Tjelta;530
Tiller;495
Teige;494
Trøen;493
Tengesdal;492
Torkelsen;463
Telle;450
Taule;450
Theodorsen;447
Tysse;444
Tveten;439
Tveito;433
Tafjord;428
Torjussen;424
Thu;423
Tomren;419
Tonning;414
Torvund;412
Torstensen;412
Turøy;397
Tømmerås;391
Trones;388
Tveitan;383
Tomter;374
Tangstad;372
Torbjørnsen;371
Tunheim;369
Tjøstheim;365
Thorsrud;359
Tveita;355
Tallaksen;355
Teien;353
Thommesen;349
Thøgersen;340
Trøan;338
Torheim;336
Tande;334
Tømte;333
Torbergsen;333
Tornes;329
Torset;328
Tøllefsen;327
Tjemsland;313
Truong;312
Tønder;302
Tvete;301
Trønnes;298
Thunes;294
Thorud;283
Trulsen;280
Trengereid;280
Tveite;278
Tøndel;276
Thygesen;276
Thompson;274
Tidemann;272
Tysnes;271
Trydal;271
Tjessem;271
Tonheim;266
Tronrud;264
Tetlie;262
Torland;261
Thorgersen;260
Taranger;260
Taksdal;255
Tungland;253
Thomas;253
Thoen;247
Tjøsvoll;245
Tokle;244
Trana;243
Takle;239
Todal;238
Teig;237
Tessem;235
Todnem;232
Takvam;232
Tøsse;231
Træet;231
Tokerud;231
Throndsen;230
Thorsø;227
Tverberg;226
Thrane;226
Tønsberg;224
Thorshaug;221
Tuft;218
Tjelle;218
Toresen;217
Tesdal;212
Tømmervik;211
Tyldum;208
Tangerud;207
Tørstad;206
Tverå;205
Tvedten;205
Thuen;205
Tvenge;204
Tufteland;204
Thingstad;204
Tjøtta;203
Tenold;203
Tjore;202
Tandstad;200
Talberg;200
Ueland;964
Undheim;892
Ulriksen;856
Utne;638
Ulvestad;631
Urdal;576
Ulstein;511
Ugland;427
Urke;410
Ulseth;359
Utheim;354
Ulven;324
Utsi;313
Ustad;311
Ulleberg;292
Utvik;288
Ulvund;284
Uthus;248
Utgård;244
Ulset;240
Ulvik;223
Ulland;222
Uthaug;219
Undrum;218
Ullestad;216
Ursin;210
Unhjem;210
Ulvin;205
Urstad;204
Underhaug;202
Utnes;201
Vik;4772
Viken;2257
Vold;1779
Vatne;1489
Volden;1369
Vangen;1358
Våge;1259
Vinje;1073
Vågen;930
Voll;865
Valle;840
Vikan;792
Valen;786
Vollan;785
Vedvik;701
Vestli;686
Vestby;628
Vang;628
Vatland;591
Vo;563
Vestre;543
Veland;513
Vindenes;510
Vu;499
Valderhaug;498
Vaage;496
Vikse;474
Vartdal;460
Vestad;440
Valstad;432
Vagle;424
Vangsnes;410
Venås;394
Vårdal;387
Vågenes;387
Vea;379
Viste;374
Vestbø;374
Varhaug;374
Værnes;371
Vestvik;363
Vabø;358
Vigdal;351
Vigre;346
Vassbotn;340
Vie;339
Velde;334
Veum;332
Valvik;332
Vika;331
Vike;316
Vatn;307
Velle;304
Vedal;303
Voldsund;297
Vistnes;294
Valberg;292
Vatle;290
Vollen;289
Visnes;289
Vogt;288
Vallestad;281
Vikøren;275
Vedå;275
Vestrheim;265
Valseth;263
Vevle;261
Vorland;258
Vedøy;257
Vestly;255
Vist;250
Vetrhus;241
Villanger;238
Vestøl;237
Valla;235
Valland;229
Viddal;226
Vikane;225
Vassdal;225
Vonheim;222
Volle;222
Veiby;221
Valø;221
Vaksdal;220
Vestnes;217
Valde;217
Vanvik;214
Våga;211
Vilhelmsen;207
Vikanes;207
Vevang;202
Vegsund;201
Wold;3428
Wilhelmsen;3175
Wiik;2396
Wang;2063
Waage;1493
Wiig;1232
Westby;1019
Winther;972
Wahl;922
Wik;906
Wangen;862
Walle;754
Wathne;669
Westgaard;540
Werner;540
Wergeland;526
Westgård;516
Westbye;500
Willumsen;492
Waaler;479
Wessel;477
Wolden;451
Wiggen;447
Wilberg;434
Westad;434
Wilson;418
Winge;397
Westrum;346
Woll;338
Winsnes;334
Wallin;332
Wærnes;327
Walderhaug;323
Wennberg;317
Walstad;317
With;301
Wien;299
Wroldsen;289
Westlie;288
Willassen;283
Worren;282
Wiborg;275
Welde;273
Williams;272
Weiseth;270
Wangberg;270
Winje;267
Wiken;260
Wikstrøm;256
Westberg;248
Wulff;247
Wickstrøm;246
Wisløff;241
Wiklund;240
Walseth;240
Wibe;239
Weum;239
Warsame;237
Westerheim;232
Woldseth;231
Wøien;230
Weberg;230
Wahlstrøm;230
Wollan;228
Wille;226
Warholm;226
Winger;225
Wisth;224
Westerlund;223
Welle;223
Wist;220
Wennevold;219
Wie;211
Wright;210
Wetteland;209
Wanvik;209
Walberg;205
Wolff;200
Yndestad;358
Yusuf;313
Ytreland;270
Yttervik;250
Ytterstad;236
Yilmaz;214
Yildiz;206
Zachariassen;569
Zakariassen;399
Zahl;365
Zhang;218
Zimmermann;217
Ødegård;4504
Ødegaard;2378
Øien;2158
Østby;2017
Øverland;1521
Økland;1370
Øyen;1324
Øvrebø;1202
Øye;1019
Øverby;1006
Østensen;954
Østrem;934
Øygarden;798
Øen;751
Østli;726
Øren;710
Øverås;604
Østgård;596
Øverli;581
Øvergård;574
Øie;542
Østbye;520
Østvold;509
Østbø;473
Øksnes;473
Østerhus;451
Øygard;437
Østebø;436
Østhus;419
Østlie;380
Østmo;351
Østberg;351
Østvik;343
Ødegården;330
Øvretveit;329
Øglænd;303
Østerbø;299
Øwre;291
Øvergaard;287
Østgaard;285
Øverbø;283
Øyan;280
Østerås;272
Øvrelid;256
Øvereng;252
Øvstedal;250
Øvsthus;246
Østerud;246
Øiestad;246
Øiseth;240
Øvstebø;236
Østreng;230
Østlund;227
Østenstad;213
Østvang;209
Ølberg;209
Ørbeck;208
Øksendal;205
Øines;203
Ørmen;201
Åsheim;982
Åsen;668
Årdal;424
Åsland;352
Ådland;316
Årvik;298
Årnes;280
Årseth;276
Ås;249
Ånensen;248
Åkre;247
Åmodt;234
Ånestad;223
Åsebø;218
Ågotnes;215
